n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0881579N;CFA des Vosges;GRAND EST;32;76;67;9;32;52;16
0881593D;Maison Familiale Rurale de Saulxures;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0881672P;Organisme de formation-Centre de formation d'apprentis de la CCI des Vosges à Sainte-Marguerite;GRAND EST;40;64;66;-3;40;38;22
0881711G;Maison Familiale Rurale centre de formation rural privé de Gugnecourt;GRAND EST;40;74;71;3;40;44;16
0881760K;Organisme de formation-Centre de formation d'apprentis AFPIA EST-NORD de Liffol-le-Grand;GRAND EST;49;84;73;11;49;43;8
0881778E;Organisme de formation-Centre de formation d apprentis ACTISS Formation;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0890858Z;CFA CEPECO Centre de Perfectionnement à la Coiffure;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0890965R;Bâtiment CFA de l'Yonne;BOURGOGNE-FRANCHE-COMTE;46;67;67;-1;46;36;18
0890992V;CFA INTERPROFESSIONNEL;BOURGOGNE-FRANCHE-COMTE;43;62;63;-1;43;35;22
0891015V;Maison Familiale Rurale Champeaux de Toucy;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0891041Y;Maison Familiale Rurale du senonais - Gron;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0891132X;CFA de l'Yonne;BOURGOGNE-FRANCHE-COMTE;31;51;54;-3;31;35;34
0891185E;Pôle Formation des Industries Technologiques Bourgogne 58-89;BOURGOGNE-FRANCHE-COMTE;38;71;76;-5;38;44;18
0891277E;Maison Familiale Rurale de Villevalli;BOURGOGNE-FRANCHE-COMTE;27;56;59;-3;27;41;32
0891327J;AFTRAL;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0891328K;WEBFORCE3 BOURGOGNE-FRANCHE-COMTE;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0900239W;CFA Municipal Jackie Drouet;BOURGOGNE-FRANCHE-COMTE;40;61;66;-5;40;37;23
0900378X;CFAA du Territoire de Belfort;BOURGOGNE-FRANCHE-COMTE;38;72;74;-2;38;45;17
0900460L;Groupe IMT Formation;BOURGOGNE-FRANCHE-COMTE;43;60;66;-6;43;34;23
0911333E;Organisme de formation-Centre de formation d'apprentis - Métiers du Bâtiment et de la Construction - Bretigny sur Orge;ILE-DE-FRANCE;56;65;71;-6;56;29;15
0911864G;Institut Technologie Informatique et des services aux entreprises - ITIS et Sociétés;ILE-DE-FRANCE;45;68;66;2;45;38;17
0912003H;Organisme de formation-Centre de Formation d'apprentis AFIA Informatique - Les Ulis;ILE-DE-FRANCE;81;88;76;12;81;16;3
0912021C;Organisme de formation-Centre de formation d'apprentis Union - Pôle Universitaire d'Ingénerie - Orsay;ILE-DE-FRANCE;72;78;76;2;72;22;6
0912098L;Organisme de formation-Centre de formation d'apprentis Maison Familiale Rurale Moulin de la Planche - Ormoy-la-Rivière;ILE-DE-FRANCE;52;54;64;-10;52;26;22
0912119J;Organisme de formation-Centre de formation d'apprentis Evry Val d'Essonne - Evry-Courcouronnes;ILE-DE-FRANCE;70;62;63;-1;70;19;11
0912126S;Maison Familiale Rurale d'Etampes;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912140G;Organisme de formation-Centre de formation d'apprentis interprofessionnel Gustave Eiffel - Chilly-Mazarin;ILE-DE-FRANCE;49;68;71;-3;49;34;17
0912267V;Organisme de formation-Centre de formation d'apprentis Faculté des Métiers de l'Essonne - Evry-Courcouronnes;ILE-DE-FRANCE;39;68;66;2;39;41;20
0912283M;ASCENCIA Evry;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912355R;Organisme de formation-Centre de formation d'apprentis Global Training Formation - Evry;ILE-DE-FRANCE;0;38;50;-12;0;38;62
0912398M;Organisme de formation-Centre de formation d'apprentis Grand Dôme de Villebon - FFJDA - Villebon sur Yvette;ILE-DE-FRANCE;42;nd;nd;nd;42;48;10
0912421M;Organisme de formation-Centre de formation d'apprentis Amphia Conseil et Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912422N;Organisme de formation-Centre de formation d'apprentis  Sustainable Development Management Institute;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912435C;Organisme de formation-Centre de formation d'apprentis  CEFOP SAINT-PIERRE;ILE-DE-FRANCE;13;68;68;0;13;59;28
0912447R;Organisme de formation-Centre de formation d'apprentis Form'alacarte - Epinay-sur-orge;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0921379Z;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA - Rueil-Malmaison;ILE-DE-FRANCE;45;67;70;-3;45;37;18
0921619K;CREPS Ile-de-France;ILE-DE-FRANCE;19;74;62;12;19;60;21
0921667M;Organisme de formation-Centre de formation d'apprentis de la Fédération Française de carrosserie CARPROMO - Villeneuve la Garenne;ILE-DE-FRANCE;34;66;73;-7;34;43;23
0921679A;Organisme de formation-Centre de formation d'apprentis - Transport et Logistique Aftral - Gennevilliers;ILE-DE-FRANCE;22;69;70;-1;22;53;25
0922139A;Institut Supérieur de formation en alternance PlusValues;ILE-DE-FRANCE;57;62;64;-2;57;27;16
0922274X;Organisme de formation-Centre de formation d'apprentis Eugène Ducretet - Clichy;ILE-DE-FRANCE;22;66;61;5;22;52;26
0922275Y;Organisme de formation-Centre de formation d'apprentis Institut de Formation et de Perfectionnement aux Métiers - Nanterre;ILE-DE-FRANCE;48;60;61;-1;48;31;21
0922292S;Organisme de formation-Centre de formation d'apprentis AFI24 - Puteaux;ILE-DE-FRANCE;69;61;68;-7;69;19;12
0922377J;Organisme de formation-Centre de formation d'apprentis du supérieur ISIFA Commerce Gestion Bureautique - Issy les Moulineaux;ILE-DE-FRANCE;54;60;63;-3;54;28;18
0922379L;Organisme de formation-Centre de formation d'apprentis AGEFA PME Ile-de-France - Puteaux;ILE-DE-FRANCE;49;58;64;-7;49;29;22
0922384S;Sup De Vinci - ISI Paris;ILE-DE-FRANCE;48;65;66;-1;48;34;18
0922454T;Organisme de formation-Centre de formation d'aprentis CESFA BTP - Ingénieur BTP - Nanterre;ILE-DE-FRANCE;52;45;52;-8;52;22;26
0922455U;Centre d'études supérieures industrielles Ecole d'ingénieurs - Campus de Paris-Nanterre;ILE-DE-FRANCE;49;62;60;2;49;32;19
0922585K;Organisme de formation-Centre de formation d'apprentis de l'Industrie Mécavenir - Puteaux;ILE-DE-FRANCE;53;49;61;-12;53;23;24
0922594V;Organisme de formation-Centre de formation d'apprentis  C3CFA - Antony;ILE-DE-FRANCE;46;60;66;-6;46;32;22
0922614S;Hitema High-Tech Management  - Etablissement d'Enseignement Supérieur Technique Privé;ILE-DE-FRANCE;58;nd;nd;nd;58;21;21
0922627F;Organisme de formation-Centre de formation d'apprentis des métiers territoriaux;ILE-DE-FRANCE;37;nd;nd;nd;nd;nd;nd
0922650F;Organisme de formation-Centre de formation d'apprentis de l'Assurance - Puteaux;ILE-DE-FRANCE;71;71;67;4;71;21;8
0922661T;Organisme de formation-Centre de formation d'apprentis Association pour le Développement de l'Apprentissage et la Formation aux métiers Sanitaires Soc;ILE-DE-FRANCE;18;69;65;3;18;56;26
0922673F;Centre de formation d'apprentis Association Comptables Métiers et Professions;ILE-DE-FRANCE;28;61;61;-1;28;43;29
0922675H;Centre de formation d'apprentis AFORP;ILE-DE-FRANCE;45;66;73;-8;45;36;19
0922698H;Efficom - Esupcom - Maestris BTS;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922729S;Organisme de formation-Centre de formation d apprentis Centre d'études, de recherche et de formation Nanterre;ILE-DE-FRANCE;29;nd;nd;nd;29;24;47
0922752S;Institut de Formation aux Affaires et à la Gestion;ILE-DE-FRANCE;36;nd;nd;nd;36;41;23
0922754U;Etablissement de formation continue privé 1901 Formation;ILE-DE-FRANCE;9;73;64;10;9;67;24
0922778V;Centre de formation d'apprentis;ILE-DE-FRANCE;39;82;78;4;39;50;11
0922794M;Isifa;ILE-DE-FRANCE;54;66;61;5;54;30;16
0922853B;Organisme de formation-Centre de formation d'apprentis Compétences Commerce - International;ILE-DE-FRANCE;60;59;64;-5;60;24;16
0922856E;Organisme de formation-Centre de formation d'apprentis Akalis - collège de Paris - Ecole santé et juridique;ILE-DE-FRANCE;17;56;63;-7;17;46;37
0922863M;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;ILE-DE-FRANCE;52;nd;nd;nd;52;19;29
0922869U;Organisme de formation-Centre de formation d'apprentis - Institut de Formation Carrières Communication et Vente IFCV Apprentissage;ILE-DE-FRANCE;34;59;61;-2;34;39;27
0922870V;Organisme de formation-Centre de formation d'apprentis - Métiers des industries de santé et bien-être - MIS Apprentissage;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922871W;Organisme de formation-Centre de formation d'apprentis Archi-Med;ILE-DE-FRANCE;28;nd;nd;nd;28;52;20
0922876B;Organisme de formation-Centre de formation d'apprentis Fédération Française de Golf;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922880F;Organisme de formation-Centre de formation d'apprentis - Jardy Equitation - Haras de Jardy;ILE-DE-FRANCE;33;59;62;-3;33;40;27
0922887N;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;ILE-DE-FRANCE;5;6;18;-12;5;6;89
0922888P;Organisme de formation-Centre de formation d'apprentis - GIE CFA des Chefs;ILE-DE-FRANCE;25;54;59;-4;25;41;34
0922892U;Organisme de formation-Centre de formation d'apprentis ASTON INSTITUT;ILE-DE-FRANCE;58;68;56;12;58;28;14
0922893V;Organisme de formation-Centre de formation d'apprentis - EMSP - Ecole des Métiers du Sport Professionnel;ILE-DE-FRANCE;12;48;59;-10;12;42;46
0922895X;Organisme de formation-Centre de formation d'apprentis SKILL AND YOU;ILE-DE-FRANCE;18;57;59;-2;18;46;36
0922896Y;Organisme de formation-centre de formation d'apprentis GNFA Groupement National pour la Formation Automobile;ILE-DE-FRANCE;3;80;69;11;3;77;20
0922897Z;Organisme de formation-Centre de formation d'apprentis IFP Training;ILE-DE-FRANCE;0;93;81;12;0;93;7
0922899B;Organisme de formation-Centre de formation d'apprentis - Fédération Nationale de Fitness et Disciplines Associées - FNFDA;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922904G;Organisme de formation-Centre de formation d'apprentis Renault Formation;ILE-DE-FRANCE;1;87;75;12;1;86;13
0922907K;Ecole Supérieure d'Informatique et de Communication - ESIC;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922909M;Organisme de formation-Centre de formation d'apprentis - IFAC - Institut de formation d'animation et de conseil;ILE-DE-FRANCE;0;65;65;0;0;65;35
0922915U;Organisme de formation-Centre de formation d'apprentis CFA ENGIE - COURBEVOIE;ILE-DE-FRANCE;39;65;77;-12;39;39;22
0922922B;Organisme de formation-Centre de formation d'apprentis C3 CFA SAS;ILE-DE-FRANCE;38;nd;nd;nd;38;29;33
0922926F;Organisme de formation-Centre de formation d'apprentis-SAG -FORM;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922927G;Organisme de formation-Centre de formation d'apprentis-La générale des Végétaux;ILE-DE-FRANCE;35;53;59;-6;35;35;30
0922928H;Organisme de formation-Centre de formation d'apprentis ILEV;ILE-DE-FRANCE;100;nd;nd;nd;100;0;0
0922936S;Organisme de formation-Centre de formation d'apprentis Futurskill Training - Manpower nouvelles compétences;ILE-DE-FRANCE;7;57;55;2;7;53;40
0922937T;Centre de formation d'apprentis-Organisme de formation FFN - INFAN - Clichy;ILE-DE-FRANCE;27;nd;nd;nd;27;64;9
0922938U;Organisme de formation-Centre de formation d'apprentis PILLAR - Bagneux;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0931618D;CMA IDF - 93 - Campus des Métiers et de l'Entreprise;ILE-DE-FRANCE;28;58;62;-3;28;42;30
0931815T;CFA du Bâtiment et des Travaux Publics;ILE-DE-FRANCE;37;63;66;-3;37;40;23
0932217E;CEFAA - STELO FORMATION;ILE-DE-FRANCE;40;63;66;-4;40;38;22
0932230U;CFA du Bâtiment et Travaux Publics;ILE-DE-FRANCE;43;60;67;-7;43;34;23
0932305A;CFA du Spectacle Vivant et de l'Audiovisuel;ILE-DE-FRANCE;76;62;59;3;76;15;9
0932330C;CFA de la Librairie et de la Papeterie de Détail;ILE-DE-FRANCE;8;72;70;2;8;66;26
0932331D;CFA Métiers de la Communication et de Création Numérique;ILE-DE-FRANCE;41;40;50;-10;41;24;35
0932343S;CFA CAMAS;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932469D;CFA CNAM Ile de France;ILE-DE-FRANCE;50;61;58;2;50;30;20
0932492D;CFA du Cycle et du Motocycle - INCM;ILE-DE-FRANCE;19;71;70;1;19;58;23
0932505T;Centre de Formation d'Apprentis des Métiers de la Poste Formaposte;ILE-DE-FRANCE;18;60;65;-5;18;49;33
0932645V;EURIDIS Saint-Denis;ILE-DE-FRANCE;56;54;64;-10;56;24;20
0932747F;Institut de Soudure Industrielle;ILE-DE-FRANCE;8;65;71;-6;8;59;33
0932748G;CFA Institut Prozdor;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932750J;Campus Formations et Métiers;ILE-DE-FRANCE;50;55;63;-8;50;27;23
0932751K;Agence Nationale pour la Formation Professionnelle des Adultes - Entreprises;ILE-DE-FRANCE;15;61;58;2;15;52;33
0932753M;CFA Simplon;ILE-DE-FRANCE;30;55;57;-3;30;38;32
0932754N;Institut Aero Formation;ILE-DE-FRANCE;12;59;60;-1;12;52;36
0932758T;CFA La Grande Classe;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932760V;CFA AFORP-Formation;ILE-DE-FRANCE;47;59;69;-11;47;31;22
0932779R;SGC Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932782U;Engagement et Entreprise - L'Académie des Métiers d'Arts (AMA);ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932793F;FCIA Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932794G;CFA Hermès;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932807W;CFA AC Paris;ILE-DE-FRANCE;0;82;70;12;0;82;18
0932808X;CFA Ferroviaire Association pour l'insertion des jeunes dans le secteur ferroviaire;ILE-DE-FRANCE;17;68;67;1;17;56;27
0941111X;Université Paris Est Créteil Val-de-Marne;ILE-DE-FRANCE;83;58;59;0;83;10;7
0941466H;CFA De la Couverture et de la Plomberie;ILE-DE-FRANCE;49;67;69;-2;49;34;17
0941887R;AFTRAL CFA TL Rungis;ILE-DE-FRANCE;39;65;68;-3;39;39;22
0941925G;CFA Environnement et hygiène des locaux;ILE-DE-FRANCE;47;55;57;-2;47;29;24
0941939X;CFA Supalia;ILE-DE-FRANCE;81;56;62;-6;81;11;8
0941940Y;CMA IDF - 94 - CFA de Saint-Maur;ILE-DE-FRANCE;40;61;59;1;40;37;23
0942024P;OF CFA AFASEC GROS BOIS;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942129D;EPITECH;ILE-DE-FRANCE;35;46;49;-3;35;30;35
0942169X;Institut Européen de Formation en Ingénierie Informatique- IEF2I;ILE-DE-FRANCE;39;57;61;-4;39;35;26
0942200F;CFA PROMOTRANS Vitry-sur-Seine;ILE-DE-FRANCE;55;nd;nd;nd;55;28;17
0942202H;CFA Académique de Créteil;ILE-DE-FRANCE;31;65;68;-3;31;45;24
0942215X;CFA AFANEM;ILE-DE-FRANCE;38;77;73;4;38;48;14
0942217Z;CFA INFA;ILE-DE-FRANCE;29;59;50;9;29;42;29
0942262Y;Centre de Formation d'Apprentis AFORPA;ILE-DE-FRANCE;40;72;74;-2;40;43;17
0942288B;Eco Campus du Bâtiment - CFA Gestes Formation;ILE-DE-FRANCE;47;77;68;8;47;40;13
0942446Y;Institut de Formation Commerciale Permanente;ILE-DE-FRANCE;9;67;57;10;9;62;29
0942447Z;IFTE IDF;ILE-DE-FRANCE;31;44;56;-12;31;31;38
0942450C;UCPA Formation;ILE-DE-FRANCE;28;62;58;5;28;45;27
0942451D;Institut des Etudes Commerciales;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942452E;XELIA - Brigitte CROFF Conseil et Associés;ILE-DE-FRANCE;4;76;64;12;4;73;23
0942453F;CFA France Metiers - Activ Métiers;ILE-DE-FRANCE;8;58;54;5;8;54;38
0942459M;CFA Fédération Française de Hand Ball;ILE-DE-FRANCE;36;73;65;8;36;47;17
0942461P;CFA Ecole de Préparation au BTS (EPB);ILE-DE-FRANCE;41;52;62;-10;41;31;28
0942462R;CFA Ecole Supérieure de Conduite de Travaux - Rennes;ILE-DE-FRANCE;7;68;71;-3;7;63;30
0942463S;CFA U Enseigne Coopérative;ILE-DE-FRANCE;34;87;75;12;34;57;9
0942471A;CFA Blue Concept;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942490W;Ecole métiers de l'alimentation et du commerce;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942491X;CFA Unité mobile d'évaluation gérontologique;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0951285F;Organisme de formation - Centre de formation d'apprentis GARAC - Ecole Nationale des Professions de l'Automobile - ARGENTEUIL;ILE-DE-FRANCE;48;76;76;0;48;40;12
0951286G;Centre de formation d'apprentis Adolphe Chauvin CCI Paris Ile-de-France;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0951625A;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA - Ermont;ILE-DE-FRANCE;42;62;67;-5;42;36;22
0951684P;Organisme de formation-Centre de formation d'apprentis Promotrans - Gonesse;ILE-DE-FRANCE;35;63;68;-5;35;41;24
0951721E;Site de formation d'apprentis UFA SUP de V - Enghien - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;58;62;69;-7;58;26;16
0951798N;Site de formation d'apprentis OF CFA CCIR Paris IDF ESIEE IT Coding Factory - Site de Pontoise;ILE-DE-FRANCE;78;33;45;-12;78;7;15
0951830Y;Organisme de formation-Centre de formation d'apprentis Fraternité Saint-Jean - Saint Gratien;ILE-DE-FRANCE;48;66;62;5;48;34;18
0951938R;Organisme de formation-Centre de formation d'apprentis Institut de l'Environnement Urbain - Jouy le Moutier;ILE-DE-FRANCE;25;63;72;-9;25;48;27
0951947A;Organisme de formation-Centre de formation d'apprentis de l'Ass. Francilienne de Formation Interprofessionnelle développement de l'apprentissage;ILE-DE-FRANCE;46;64;64;0;46;35;19
0951963T;Site de formation d'apprentis CMA95 - IMA Val Parisis - Eaubonne - Val d'Oise;ILE-DE-FRANCE;33;56;56;0;33;37;30
0952164L;Ecole supérieure d'économie et techniques de construction;ILE-DE-FRANCE;46;77;74;3;46;42;12
0952209K;Organisme de formation-Centre de formation d'apprentis Métiers de l'Aérien - Bonneuil en France;ILE-DE-FRANCE;30;74;74;0;30;52;18
0952242W;H3 Campus Cergy-Pontoise;ILE-DE-FRANCE;43;70;67;3;43;40;17
0952254J;Organisme de formation-Centre de formation d'apprentis Institut de formation et de conseil adaptés aux entreprises Cergy;ILE-DE-FRANCE;38;73;66;7;38;46;16
6200042B;Centre de formation d'apprentis Corse du Sud;CORSE;35;53;62;-9;35;34;31
6200059V;Greta-CFA Corse-du-Sud;CORSE;37;68;71;-2;37;43;20
6200189L;CFA Sartène;CORSE;26;54;59;-5;26;39;35
6200731A;Centre de formation d'apprentis du sport et de l'animation AJACCIO;CORSE;32;53;65;-12;32;36;32
6200734D;ECOLES POSTBAC NON UNIVERSITAIRES AFLOKKAT SARROLA CARCOPINO;CORSE;nd;nd;nd;nd;nd;nd;nd
6200739J;POLE DE FORMATION ET D'APPRENTISSAGE AMPARA Aajccio;CORSE;30;66;68;-2;30;46;24
7200101X;Greta-CFA Haute-Corse;CORSE;33;65;73;-8;33;44;23
7200157H;CFA Borgo;CORSE;15;49;52;-2;15;42;43
7200675W;Centre de formation d'apprentis Haute Corse Furiani;CORSE;36;62;64;-2;36;40;24
7200680B;CFA ECOLE COMMERCE ET MANAGEMENT CORSICA BORGO;CORSE;39;64;69;-4;39;39;22
7200730F;Centre de formation d'apprentis Université de Corse;CORSE;74;59;67;-7;74;16;10
7200742U;Institut Corse de Formation et recherche en Travail Social, Médico Social et Sanitaire Bastia;CORSE;nd;nd;nd;nd;nd;nd;nd
7200751D;LIGUE REGIONALE CORSE DE RUGBY LUCCIANA;CORSE;44;25;37;-12;44;14;42
9710646A;Organisme de formation- Centre de formation d'apprentis de la Chambre de Métiers et de l' Artisanat de Région Guadeloupe;GUADELOUPE;28;35;47;-12;28;25;47
9711039C;Cfa Agricole de Convenance;GUADELOUPE;30;33;45;-12;30;23;47
9711051R;Organisme de formation-Centre de formation Cifab asfo Bergevin;GUADELOUPE;32;43;55;-12;32;30;38
9711071M;Centre de formation d'apprentis polyvalent de l'académie de Guadeloupe;GUADELOUPE;31;79;73;6;31;54;15
9711122T;Fore alternance;GUADELOUPE;25;36;48;-12;25;27;48
9711179E;Organisme de formation- Centre de formation d'apprentis Fédération des maisons familiales et rurales d'éducation et d'orientation de Guadeloupe;GUADELOUPE;nd;nd;nd;nd;nd;nd;nd
9711186M;Cfa de la Cci;GUADELOUPE;33;64;57;6;33;43;24
9711188P;Lb développement outre-mer;GUADELOUPE;21;61;56;5;21;48;31
9711189R;Institut Formelec;GUADELOUPE;0;57;58;-1;0;57;43
9711200C;Ifacom Formation;GUADELOUPE;19;44;51;-7;19;36;45
9711229J;KALAMUS GUADELOUPE;GUADELOUPE;52;56;57;-1;52;27;21
9711247D;KYAD CENTER;GUADELOUPE;nd;nd;nd;nd;nd;nd;nd
9711248E;L2B CONSEIL - FORMATION;GUADELOUPE;33;40;52;-12;33;27;40
9711261U;IUTS Institut universitaire des techniciens supérieurs;GUADELOUPE;50;nd;nd;nd;50;19;31
9711278M;Greta de la Guadeloupe;GUADELOUPE;30;58;68;-9;30;41;29
9711291B;Organisme de formation-Centre de formation d apprentis de développement formation proximité 971;GUADELOUPE;74;nd;nd;nd;74;7;19
9711293D;Organisme de formation-Centre de formation d apprentis Districom Formation;GUADELOUPE;17;53;60;-6;17;44;39
9711294E;Organisme de formation-Centre de formation d apprentis Fore entreprise;GUADELOUPE;48;71;61;11;48;38;14
9711297H;Organisme de formation-Centre de formation d apprentis Resources and development;GUADELOUPE;nd;nd;nd;nd;nd;nd;nd
9711302N;Organisme de formation-Centre de formation d'apprentis Forma Plus Sasu;GUADELOUPE;21;31;43;-12;21;25;54
9711310X;Organisme de formation-Centre de formation d'apprentis Concept X Formation;GUADELOUPE;nd;nd;nd;nd;nd;nd;nd
9720490A;OF-CFA CHAMBRE DES METIERS;MARTINIQUE;19;45;57;-12;19;37;44
9720632E;CFA de la Martinique;MARTINIQUE;25;30;42;-12;25;22;53
9720826R;OF-CFA DU TERTIAIRE;MARTINIQUE;50;48;60;-12;50;24;26
9720858A;OF-CFA AFP BTP AMEP 972;MARTINIQUE;20;41;53;-12;20;33;47
9720926Z;OF-CFA CERDIF ANTILLES-GUYANE / ISCA BUSINESS SCHOOL;MARTINIQUE;23;47;59;-12;23;36;41
9720927A;OF-CFA - Institut de la Fonction Commerciale (IFC);MARTINIQUE;35;51;63;-12;35;33;32
9720929C;CFA DE L'ACADEMIE DE LA MARTINIQUE (CF2AM);MARTINIQUE;nd;nd;nd;nd;nd;nd;nd
9720930D;OF-CFA çé cédille martinique;MARTINIQUE;48;nd;nd;nd;48;30;22
9720933G;Centre de formation par apprentissage Centre d'entraînement aux méthodes d'éducation active;MARTINIQUE;nd;nd;nd;nd;nd;nd;nd
9720934H;Organisme de formation - Centre de formation par apprentissage Preventis Antilles-Guyane (OF-CFA PAG);MARTINIQUE;nd;nd;nd;nd;nd;nd;nd
9720940P;OF-CFA Centre de Formation d'apprentis Santé Martinique Fort-de-France;MARTINIQUE;nd;nd;nd;nd;nd;nd;nd
9730142S;CFA chambre des métiers de GUYANE;GUYANE;18;46;55;-9;18;38;44
9730367L;Maison Familiale Rurale de Mana;GUYANE;nd;nd;nd;nd;nd;nd;nd
9730446X;CENTRE FORMATION APPRENTIS PUBLIC LPO MELKIOR GARRE;GUYANE;15;65;73;-8;15;56;29
9730469X;CFA DE LA CCI REG GUYANE;GUYANE;41;52;64;-12;41;31;28
9730492X;CFA de la Guyane;GUYANE;nd;nd;nd;nd;nd;nd;nd
9730519B;Section Apprentissage Kalamus Guyane;GUYANE;nd;nd;nd;nd;nd;nd;nd
9730526J;Organisme de formation-Centre de formation d'apprentis de Projet Professionnel Plus Cayenne;GUYANE;nd;nd;nd;nd;nd;nd;nd
9730527K;Organisme de formation-Centre de formation d'apprentis de Equinoxe Formation Sas Cayenne;GUYANE;19;58;59;-1;19;47;34
9730529M;Organisme de formation-Centre de formation d'apprentis CFOP GUYANE Cayenne;GUYANE;100;nd;nd;nd;100;0;0
9730530N;Organisme de formation-Centre de formation d'apprentis Point Com Cayenne;GUYANE;nd;nd;nd;nd;nd;nd;nd
9730531P;Organisme de formation-Centre de formation d'apprentis Ofa Guyane Cayenne;GUYANE;10;nd;nd;nd;10;45;45
